1511;2017;1;1;2;2;25;1;3;45;20333;23100
1511;2017;2;1;2;1;26;1;3;45;20331;16000
1277;2017;1;1;2;1;34;1;3;10;41312;-1
1277;2017;2;0;2;2;32;1;3;12;41312;-1
102;2017;1;0;2;1;44;0;0;-1;-1;0
102;2017;2;0;2;1;36;1;2;36;72113;-1
102;2017;3;0;2;2;13;0;0;-1;-1;0
102;2017;4;0;2;2;4;0;0;-1;-1;0
1331;2017;1;1;2;1;49;1;3;45;10333;-1
1331;2017;2;1;2;2;46;1;3;25;30333;-1
1331;2017;3;0;2;2;14;0;0;-1;-1;0
1331;2017;4;0;2;1;10;0;0;-1;-1;0
207;2017;1;1;2;2;64;1;3;30;10332;15000
207;2017;2;1;2;1;63;0;0;-1;-1;0
207;2017;3;1;2;2;24;1;3;20;20332;8000
207;2017;4;0;2;2;87;0;0;-1;-1;0
1443;2017;1;1;2;2;33;1;3;30;40312;19000
1216;2017;1;0;2;1;52;1;3;35;10333;15000
1216;2017;2;0;2;1;22;0;0;-1;-1;0
781;2017;1;0;2;1;88;0;0;-1;-1;0
781;2017;2;0;2;1;77;0;0;-1;-1;0
1040;2017;1;1;2;1;34;1;3;40;54333;13000
1040;2017;2;1;2;2;40;1;3;40;92332;20000
1040;2017;3;0;2;2;1;0;0;-1;-1;0
1084;2017;1;0;2;2;73;1;3;63;34323;9800
948;2017;1;1;2;1;51;1;3;45;3001;-1
1398;2017;1;1;2;2;56;1;3;36;10313;22000
1398;2017;2;0;2;2;64;0;0;-1;-1;0
1082;2017;1;1;2;2;90;0;0;-1;-1;0
109;2017;1;1;2;2;26;1;3;8;50331;4000
109;2017;2;0;2;2;19;0;0;-1;-1;0
1499;2017;1;1;2;1;30;1;1;33;6001;22000
1307;2017;1;0;2;2;26;1;3;21;91313;8900
1307;2017;2;0;2;1;20;0;0;-1;-1;0
240;2017;1;0;2;2;82;0;0;-1;-1;0
240;2017;2;0;2;1;81;0;0;-1;-1;0
1447;2017;1;1;2;1;47;1;3;40;40331;25000
1447;2017;2;0;2;1;8;0;0;-1;-1;0
901;2017;1;0;2;1;33;1;3;40;10332;-1
1191;2017;1;0;2;2;37;1;3;48;36323;22000
1191;2017;2;0;2;2;78;0;0;-1;-1;0
1191;2017;3;0;2;2;16;0;0;-1;-1;0
1191;2017;4;0;2;1;12;0;0;-1;-1;0
303;2017;1;0;2;1;37;0;0;-1;-1;0
303;2017;2;0;2;1;12;0;0;-1;-1;0
303;2017;3;0;2;1;11;0;0;-1;-1;0
303;2017;4;0;2;1;7;0;0;-1;-1;0
303;2017;5;0;2;2;4;0;0;-1;-1;0
33;2017;1;0;2;2;58;1;2;61;30132;25000
33;2017;2;0;2;2;57;0;0;-1;-1;0
1251;2017;1;1;2;1;65;1;3;5;99997;10000
1131;2017;1;1;2;1;32;1;3;32;92332;16000
1131;2017;2;0;2;1;33;1;3;32;20332;18000
1017;2017;1;0;2;1;71;0;0;-1;-1;0
1190;2017;1;1;2;2;33;1;3;45;30314;12000
1045;2017;1;0;2;1;67;1;2;0;30113;-1
1045;2017;2;0;2;1;48;0;0;-1;-1;0
1045;2017;3;0;2;1;28;1;3;8;30314;1000
1045;2017;4;0;2;2;32;0;3;-1;-1;0
1045;2017;5;0;2;2;2;0;0;-1;-1;0
1105;2017;1;1;2;2;65;0;0;-1;-1;0
331;2017;1;0;2;2;43;1;2;32;10113;-1
331;2017;2;1;2;1;40;1;3;45;7001;-1
348;2017;1;0;2;1;69;0;0;-1;-1;0
1032;2017;1;0;2;2;42;1;3;55;72313;10000
1032;2017;2;0;2;2;33;0;0;-1;-1;0
1032;2017;3;0;2;1;15;0;0;-1;-1;0
1032;2017;4;0;2;2;11;0;0;-1;-1;0
1032;2017;5;0;2;1;10;0;0;-1;-1;0
1032;2017;6;0;2;2;7;0;0;-1;-1;0
1032;2017;7;0;2;2;1;0;0;-1;-1;0
1107;2017;1;1;2;2;58;1;2;48;50111;-1
1107;2017;2;1;2;2;48;1;3;60;30333;-1
1314;2017;1;1;2;2;55;1;3;40;10333;-1
1314;2017;2;1;2;2;55;1;3;30;43331;-1
1039;2017;1;1;2;1;46;1;3;12;80332;7000
1039;2017;2;0;2;2;12;0;0;-1;-1;0
566;2017;1;0;2;1;59;1;3;40;56314;11500
566;2017;2;0;2;1;27;0;0;-1;-1;0
566;2017;3;0;2;2;19;1;3;48;30314;10000
566;2017;4;0;2;1;69;0;0;-1;-1;0
1167;2017;1;1;2;2;28;1;3;30;42331;31000
1167;2017;2;0;2;2;22;1;3;999;45331;900
1066;2017;1;1;2;1;82;1;3;4;41332;3200
1066;2017;2;1;2;1;54;1;3;50;11331;25000
1486;2017;1;1;2;2;51;1;2;30;11131;30000
1486;2017;2;0;2;1;8;0;0;-1;-1;0
1151;2017;1;0;2;2;71;0;0;-1;-1;0
1264;2017;1;0;2;1;34;0;0;-1;-1;0
1264;2017;2;1;2;1;36;1;3;45;40311;-1
1264;2017;3;0;2;2;7;0;0;-1;-1;0
1264;2017;4;0;2;1;2;0;0;-1;-1;0
660;2017;1;1;2;1;51;1;3;40;10333;-1
660;2017;2;1;2;2;49;0;0;-1;-1;0
660;2017;3;1;2;2;23;1;3;40;41312;-1
660;2017;4;0;2;2;19;0;0;-1;-1;0
660;2017;5;0;2;1;85;0;0;-1;-1;0
1362;2017;1;1;2;2;65;0;0;-1;-1;0
1231;2017;1;0;2;2;34;1;3;40;30314;16000
1231;2017;2;0;2;2;28;1;3;5;55314;20000
1231;2017;3;0;2;2;6;0;0;-1;-1;0
1342;2017;1;0;2;2;55;0;0;-1;-1;0
1342;2017;2;1;2;1;35;1;3;15;10333;-1
118;2017;1;1;2;2;77;0;0;-1;-1;0
1235;2017;1;0;2;2;68;0;0;-1;-1;0
1235;2017;2;0;2;1;31;1;3;35;56314;9000
1235;2017;3;0;2;2;26;1;3;25;55314;4000
1235;2017;4;0;2;1;2;0;0;-1;-1;0
1072;2017;1;1;2;1;63;1;1;20;6001;2500
1072;2017;2;1;2;1;63;0;0;-1;-1;0
1072;2017;3;1;2;2;26;1;3;48;44332;25000
1072;2017;4;1;2;1;22;1;3;40;41312;23000
1248;2017;1;0;2;1;39;1;3;84;80313;14000
1248;2017;2;1;2;2;32;1;2;8;80123;2500
1248;2017;3;0;2;1;5;0;0;-1;-1;0
24;2017;1;0;2;2;30;1;3;20;53314;4000
