3778;2017;1;0;1;2;82;0;0;-1;-1;0
3684;2017;1;1;1;1;70;1;3;40;43331;50000
3684;2017;2;0;1;2;61;1;3;38;31333;15000
3685;2017;1;0;1;2;23;0;0;-1;-1;0
3685;2017;2;1;1;1;25;1;3;30;11333;-1
3686;2017;1;0;1;2;53;1;3;40;10333;12000
1954;2017;1;0;1;1;91;0;0;-1;-1;0
1955;2017;1;0;1;1;52;1;3;45;10333;16000
1955;2017;2;0;1;2;47;1;3;45;56313;14000
1955;2017;3;0;1;1;19;1;3;27;10333;6000
1955;2017;4;0;1;2;16;0;0;-1;-1;0
3642;2017;1;0;1;1;55;1;3;54;53314;13000
3644;2017;1;0;1;2;31;1;3;-1;30313;16200
3644;2017;2;0;1;1;35;1;3;55;30313;18700
3645;2017;1;0;1;2;26;1;3;30;42312;8000
3645;2017;2;0;1;1;20;0;0;-1;-1;0
3059;2017;1;0;1;1;81;0;0;-1;-1;0
3646;2017;1;0;1;1;25;1;3;40;81332;30000
3646;2017;2;0;1;2;23;0;0;-1;-1;0
3606;2017;3;0;1;2;22;1;3;40;10333;14000
3606;2017;1;1;1;1;63;1;2;50;20131;20000
3606;2017;2;1;1;2;65;1;2;40;20131;20000
3607;2017;1;0;1;1;56;1;2;-1;34123;15000
3607;2017;2;1;1;2;57;1;2;40;20131;30000
3607;2017;3;0;1;1;19;1;2;5;41112;3000
3608;2017;1;1;1;2;31;1;3;40;10333;-1
1919;2017;1;1;1;1;56;1;3;0;10313;28000
1919;2017;2;0;1;2;64;0;0;-1;-1;0
3609;2017;1;0;1;1;71;1;1;40;5002;15000
3610;2017;1;0;1;1;71;0;0;-1;-1;0
3610;2017;2;1;1;2;66;0;0;-1;-1;0
3611;2017;1;1;1;1;49;1;2;51;30133;25000
3611;2017;2;0;1;2;43;1;2;-1;30133;25600
3611;2017;3;0;1;1;12;0;0;-1;-1;0
3324;2017;1;0;1;2;62;1;3;40;10333;16000
3612;2017;1;1;1;1;72;0;0;-1;-1;0
3613;2017;1;0;1;1;65;1;3;40;34323;6000
3584;2017;2;0;1;2;28;1;3;40;36313;14000
3584;2017;3;0;1;1;6;0;0;-1;-1;0
3584;2017;1;0;1;1;34;1;3;48;56314;-1
2207;2017;1;0;1;2;68;0;0;-1;-1;0
2207;2017;2;1;1;2;36;1;3;40;40311;-1
2207;2017;3;0;1;1;41;1;3;40;34323;-1
3585;2017;1;0;1;2;45;1;3;40;10333;-1
3585;2017;2;0;1;2;44;1;2;18;57113;8000
3585;2017;3;0;1;1;49;0;0;-1;-1;0
3585;2017;4;0;1;1;24;1;3;12;32314;-1
3585;2017;5;0;1;2;2;0;0;-1;-1;0
2128;2017;1;0;1;1;58;1;1;-1;6001;30000
2128;2017;2;0;1;2;55;0;0;-1;-1;0
