199;2016;1;0;2;2;77;3;0;-1;-1;0
200;2016;1;0;2;2;33;1;3;45;55314;10000
200;2016;2;0;2;1;14;3;0;-1;-1;0
200;2016;3;0;2;1;8;4;0;-1;-1;0
183;2016;2;1;2;2;49;1;3;45;20331;15000
183;2016;3;0;2;2;23;3;0;-1;-1;0
183;2016;4;0;2;1;21;3;0;-1;-1;0
183;2016;5;0;2;1;15;3;0;-1;-1;0
201;2016;1;0;2;1;51;1;3;35;10333;-9
202;2016;1;0;2;2;46;3;0;-1;-1;0
203;2016;1;0;2;1;43;1;3;24;10333;-9
203;2016;2;0;2;1;45;1;3;25;7001;20000
203;2016;3;0;2;1;17;3;0;-1;-1;0
203;2016;4;0;2;2;14;3;0;-1;-1;0
203;2016;5;0;2;2;7;4;0;-1;-1;0
204;2016;1;0;2;2;34;1;3;35;10333;8000
204;2016;2;0;2;2;36;1;3;14;10333;8000
204;2016;3;0;2;2;12;3;0;-1;-1;0
204;2016;4;0;2;2;7;4;0;-1;-1;0
204;2016;5;0;2;2;3;4;0;-1;-1;0
205;2016;1;0;2;2;74;3;0;-1;-1;0
205;2016;2;1;2;2;30;1;3;40;41312;17000
205;2016;3;1;2;1;27;1;3;40;92332;11000
205;2016;4;0;2;1;4;4;0;-1;-1;0
206;2016;1;1;2;1;72;3;0;-1;-1;0
206;2016;2;0;2;1;54;1;2;40;72113;-9
207;2016;1;1;2;2;63;1;3;32;10332;11000
208;2016;1;0;2;2;60;1;3;40;20332;13000
208;2016;2;0;2;2;60;3;0;-1;-1;0
135;2016;4;0;2;1;6;4;0;-1;-1;0
135;2016;5;0;2;2;84;3;0;-1;-1;0
209;2016;1;1;2;2;68;1;2;40;44131;6000
209;2016;2;1;2;2;72;3;0;-1;-1;0
210;2016;1;0;2;2;21;1;2;1;41111;300
211;2016;1;0;2;1;23;1;2;12;72113;7000
212;2016;1;1;2;1;60;3;0;-1;-1;0
213;2016;1;0;2;1;42;1;3;45;10333;6700
213;2016;2;0;2;1;44;1;3;45;80313;6700
213;2016;3;0;2;1;16;3;0;-1;-1;0
213;2016;4;0;2;1;6;4;0;-1;-1;0
213;2016;5;0;2;1;28;3;0;-1;-1;0
214;2016;1;0;2;1;49;1;3;40;30333;18000
157;2016;6;0;2;2;4;4;0;-1;-1;0
215;2016;1;0;2;1;50;1;3;48;56313;10000
215;2016;2;0;2;1;52;1;3;40;40312;10000
215;2016;3;0;2;2;22;1;3;24;32314;6000
215;2016;4;0;2;2;24;3;0;-1;-1;0
216;2016;1;0;2;1;46;1;3;6;41332;2700
217;2016;1;0;2;2;74;3;0;-1;-1;0
217;2016;2;0;2;2;70;3;0;-1;-1;0
218;2016;1;1;2;1;25;2;0;-1;-1;0
218;2016;2;0;2;1;18;2;0;-1;-1;0
219;2016;1;0;2;2;53;1;3;30;41333;15000
219;2016;2;1;2;2;46;1;2;36;81132;10000
207;2016;2;1;2;1;62;3;0;-1;-1;0
220;2016;1;0;2;2;84;3;0;-1;-1;0
221;2016;1;0;2;2;85;3;0;-1;-1;0
223;2016;1;1;2;2;39;1;2;50;81132;23000
223;2016;2;1;2;1;27;3;0;-1;-1;0
223;2016;3;0;2;1;1;4;0;-1;-1;0
225;2016;1;1;2;2;29;1;3;4;41312;1600
225;2016;2;1;2;1;31;1;3;4;41331;2500
226;2016;1;0;2;2;55;1;2;30;56113;15000
226;2016;2;1;2;1;53;1;3;40;41331;18000
226;2016;3;0;2;1;23;3;0;-1;-1;0
214;2016;2;0;2;1;40;1;3;40;20333;15000
214;2016;3;0;2;1;18;3;0;-1;-1;0
214;2016;4;0;2;2;14;3;0;-1;-1;0
156;2016;4;0;2;1;17;3;0;-1;-1;0
228;2016;1;1;2;1;38;3;0;-1;-1;0
228;2016;2;0;2;2;11;3;0;-1;-1;0
228;2016;3;0;2;2;9;4;0;-1;-1;0
229;2016;1;0;2;1;55;1;3;40;99999;20000
229;2016;2;0;2;1;48;1;3;36;5001;30000
229;2016;3;0;2;1;20;1;3;36;10333;10000
229;2016;4;0;2;2;17;3;0;-1;-1;0
229;2016;5;0;2;1;10;3;0;-1;-1;0
229;2016;6;0;2;1;8;4;0;-1;-1;0
230;2016;1;0;2;1;47;1;3;45;20332;-9
230;2016;2;1;2;2;37;1;3;0;30332;4000
230;2016;3;0;2;2;1;4;0;-1;-1;0
231;2016;1;0;2;1;56;1;3;32;30333;23000
231;2016;2;1;2;2;53;1;2;24;40111;23000
219;2016;3;0;2;2;22;1;3;36;30313;10000
219;2016;4;0;2;2;17;3;0;-1;-1;0
232;2016;1;1;2;1;55;1;3;40;7001;35000
232;2016;2;1;2;1;57;3;0;-1;-1;0
232;2016;3;1;2;1;28;1;3;40;10333;11000
178;2016;2;0;2;2;40;1;3;40;10333;8500
178;2016;3;0;2;1;18;3;0;-1;-1;0
178;2016;4;0;2;2;4;4;0;-1;-1;0
233;2016;1;1;2;1;52;1;2;16;40111;-9
233;2016;2;0;2;1;30;1;3;36;10313;-9
234;2016;1;1;2;2;31;1;3;28;11331;18000
235;2016;1;1;2;2;48;1;3;10;41331;10000
235;2016;2;0;2;1;22;1;3;35;30333;9000
235;2016;3;0;2;2;17;3;0;-1;-1;0
236;2016;1;0;2;2;82;3;0;-1;-1;0
237;2016;1;0;2;2;35;1;3;45;20331;11500
238;2016;1;0;2;2;33;1;3;25;80322;5000
184;2016;2;0;2;1;78;3;0;-1;-1;0
239;2016;1;1;2;1;31;1;2;2;41112;-9
240;2016;1;0;2;2;80;3;0;-1;-1;0
240;2016;2;0;2;1;80;3;0;-1;-1;0
241;2016;1;0;2;2;43;1;3;45;80313;10000
242;2016;1;0;2;2;37;1;1;40;5001;25000
242;2016;2;1;2;2;37;3;0;-1;-1;0
242;2016;3;0;2;2;1;4;0;-1;-1;0
244;2016;1;0;2;2;60;1;3;56;20333;-9
244;2016;2;0;2;2;62;1;3;24;41312;-9
245;2016;1;0;2;1;54;1;3;48;20333;20000
245;2016;2;0;2;1;53;1;3;40;10202;15000
245;2016;3;0;2;1;21;3;0;-1;-1;0
246;2016;1;1;2;2;61;3;0;-1;-1;0
231;2016;3;0;2;2;22;2;0;-1;-1;0
231;2016;4;0;2;1;15;3;0;-1;-1;0
247;2016;1;1;2;2;34;1;3;45;20331;-9
248;2016;1;0;2;1;42;1;2;40;72113;6000
248;2016;2;0;2;2;41;1;2;84;30113;3000
248;2016;3;0;2;1;16;3;0;-1;-1;0
248;2016;4;0;2;1;5;4;0;-1;-1;0
249;2016;1;0;2;2;75;3;0;-1;-1;0
250;2016;1;0;2;2;56;1;2;48;30113;1700
251;2016;1;1;2;1;57;1;3;40;3001;-9
251;2016;2;0;2;2;53;1;2;54;30113;-9
251;2016;4;0;2;2;25;1;3;20;41312;-9
252;2016;1;0;2;2;67;1;3;0;56314;6500
252;2016;2;0;2;2;62;3;0;-1;-1;0
252;2016;3;0;2;1;41;1;3;40;34323;10000
252;2016;4;0;2;1;21;1;3;72;34323;7000
253;2016;1;0;2;2;76;3;0;-1;-1;0
238;2016;2;0;2;2;13;3;0;-1;-1;0
238;2016;3;0;2;2;17;3;0;-1;-1;0
254;2016;1;0;2;1;52;1;3;20;56314;4500
254;2016;2;0;2;2;18;1;3;20;56314;4500
254;2016;3;0;2;1;11;3;0;-1;-1;0
256;2016;1;0;2;1;63;3;0;-1;-1;0
258;2016;1;0;2;1;70;1;3;30;43312;22000
258;2016;2;0;2;1;42;1;2;20;80113;0
259;2016;1;0;2;2;36;1;3;40;42331;17000
260;2016;1;0;2;1;52;1;3;48;30333;11000
262;2016;1;0;2;1;46;1;1;55;7001;20000
202;2016;2;1;2;1;70;1;2;2;20111;2000
202;2016;3;0;2;2;14;3;0;-1;-1;0
202;2016;4;0;2;1;11;3;0;-1;-1;0
263;2016;1;1;2;2;52;1;3;32;10333;15000
263;2016;2;0;2;1;42;1;3;28;42313;10000
