2911;2018;1;0;1;1;44;1;2;-1;30113;3000
2911;2018;2;0;1;2;42;1;2;-1;30113;3000
2911;2018;3;0;1;1;12;0;0;-1;-1;0
2911;2018;4;0;1;1;7;0;0;-1;-1;0
2988;2018;1;0;1;2;47;1;3;40;47323;19900
2988;2018;2;0;1;1;48;0;3;-1;-1;0
2988;2018;3;1;1;1;25;1;3;40;10333;21000
2989;2018;1;0;1;1;62;1;3;44;58313;0
2990;2018;1;0;1;2;48;1;3;54;56314;22000
2990;2018;2;0;1;1;27;1;3;48;30314;22200
2990;2018;3;0;1;1;25;1;3;45;80313;21000
2990;2018;4;0;1;2;21;1;3;30;30314;7200
2991;2018;1;0;1;2;39;1;3;-1;47322;21000
2991;2018;2;0;1;2;7;0;0;-1;-1;0
2991;2018;3;0;1;2;19;0;0;-1;-1;0
2991;2018;4;0;1;2;16;0;0;-1;-1;0
2991;2018;5;0;1;2;13;0;0;-1;-1;0
2992;2018;1;0;1;1;25;1;2;-1;57113;5000
1603;2018;1;0;1;2;40;1;3;20;56314;4500
1603;2018;2;0;1;1;44;1;3;25;56314;5000
1603;2018;3;0;1;2;15;0;0;-1;-1;0
1603;2018;4;0;1;1;10;0;0;-1;-1;0
1603;2018;5;0;1;1;23;0;3;-1;-1;0
1603;2018;6;0;1;1;21;0;0;-1;-1;0
1604;2018;1;0;1;2;36;0;3;-1;-1;0
1604;2018;2;0;1;1;14;1;2;25;72113;4000
1604;2018;3;0;1;1;14;1;2;25;72113;4000
1604;2018;4;0;1;2;11;0;0;-1;-1;0
1604;2018;5;0;1;1;35;1;3;-1;80314;12000
1604;2018;6;0;1;2;17;1;3;14;58314;0
1604;2018;7;0;1;1;65;0;3;-1;-1;0
1605;2018;1;0;1;1;30;1;3;-1;47313;18000
1605;2018;2;0;1;2;28;0;3;-1;-1;0
1605;2018;3;0;1;1;9;0;0;-1;-1;0
1605;2018;4;0;1;2;4;0;0;-1;-1;0
1700;2018;1;0;1;1;65;1;3;37;30313;18000
1700;2018;2;0;1;2;65;0;0;-1;-1;0
1700;2018;3;1;1;2;32;1;2;20;80112;20000
1701;2018;1;0;1;2;76;0;0;-1;-1;0
1701;2018;2;1;1;2;57;0;0;-1;-1;0
1702;2018;1;0;1;1;69;0;0;-1;-1;0
1702;2018;2;0;1;2;69;0;0;-1;-1;0
1702;2018;3;0;1;2;33;0;0;-1;-1;0
1702;2018;4;0;1;2;15;0;0;-1;-1;0
1702;2018;5;0;1;1;2;0;0;-1;-1;0
1702;2018;6;0;1;2;9;0;0;-1;-1;0
1703;2018;1;1;1;1;65;0;0;-1;-1;0
1703;2018;2;1;1;2;67;0;0;-1;-1;0
1704;2018;1;1;1;1;44;1;2;-1;63113;50000
